degree,degree centrality,betweenness centrality,closeness centrality,pagerank centrality,local clustering,avg neighbour degree,load centrality,subgraph centrality,harmonic centrality,node clique number,number of cliques,square clustering,greedy color,second order clustering,eccentricity,information centrality,current flow betweenness centrality,approx. current flow betweenness centrality
18,0.72,0.022861733582321818,0.6944444444444444,0.0465789558973348,0.725,15.444444444444445,0.02280883988696489,201026.3033339746,20.166666666666668,11,10,0.513595166163142,3,31.524235106320972,3,0.19290871453097314,0.1444250535589854,0.08214486750039304
10,0.4,0.004669724668176682,0.5813953488372093,0.028310415180219272,0.7857142857142857,14.4,0.00471969696969697,43282.14684647324,16.333333333333336,6,5,0.4578313253012048,5,50.637036522873764,3,0.14778140036683465,0.10565274788489618,0.05648644671639812
13,0.52,0.002148148148148148,0.5952380952380952,0.03432076233926674,0.9454545454545454,15.307692307692308,0.002148148148148149,107687.35664047262,17.5,11,2,0.6697892271662763,10,42.148991340945514,3,0.16742903825118155,0.11739560370387506,0.05738316005588921
17,0.68,0.016231461005454813,0.6756756756756757,0.04390477667327969,0.7523809523809524,15.470588235294118,0.017041533890492223,180997.09183427584,19.666666666666664,11,7,0.530835734870317,6,33.39908786637571,3,0.18844881668350763,0.13597601963122039,0.08314604164643868
21,0.84,0.06428402519965988,0.8064516129032258,0.05455147036934173,0.6198830409356725,15.095238095238095,0.06428194394340228,248466.26928349253,22.0,11,17,0.4340813464235624,0,26.53343367784952,2,0.20420970406132952,0.1732775269791154,0.09622599520007352
15,0.6,0.05013641910778134,0.6578947368421053,0.041826517935621,0.5897435897435898,13.733333333333333,0.0497362353695687,88891.20211718083,18.833333333333332,7,11,0.370253164556962,2,36.66264708747232,3,0.1806112270637574,0.15170380233182845,0.09142129326211604
16,0.64,0.040277214128607325,0.6944444444444444,0.04354423129586349,0.5824175824175825,14.25,0.039589446047779385,112670.99198888494,19.5,7,14,0.3706840390879479,4,34.30555091378026,2,0.18628058739251743,0.15304439932353586,0.09796841426956562
12,0.48,0.038759474443684966,0.5813953488372093,0.036692069231283334,0.5777777777777777,11.416666666666666,0.040952270723104055,32353.37265346148,17.0,7,5,0.34505862646566166,0,45.91794868724278,3,0.1585598169374211,0.1458502248136398,0.0690400866213558
19,0.76,0.0255442732648615,0.7142857142857143,0.04904632059596976,0.6985294117647058,15.31578947368421,0.025474018458393456,217903.94649666318,20.666666666666668,11,14,0.4904231625835189,2,30.027237808194904,3,0.19643038741936691,0.14881386390025042,0.08717915089971927
12,0.48,0.010419863905158023,0.6097560975609756,0.03316734296450663,0.7111111111111111,14.25,0.010424186307519642,62417.77201630847,17.333333333333336,7,6,0.4209844559585492,5,43.894813886603316,3,0.16329376921719907,0.11908705319750444,0.06668321931623764
16,0.64,0.021476899319004584,0.6756756756756757,0.04200708464103099,0.7032967032967034,15.4375,0.02152384209155043,149876.94335379542,19.333333333333332,10,8,0.476854787571338,8,34.60397012539563,3,0.18556053350597612,0.13854212206194003,0.08986872850056045
18,0.72,0.0355636562439968,0.7142857142857143,0.04654393365359505,0.7083333333333334,15.5,0.035342294472502804,197542.90550012104,20.333333333333332,11,8,0.4872173058013766,4,31.35360939250142,3,0.19331308370966888,0.14797827542492425,0.09489979321041836
21,0.84,0.07564307158270007,0.8064516129032258,0.055123951241348994,0.5906432748538012,14.952380952380953,0.07498040323873659,232319.63782156605,22.0,10,20,0.400484596746279,1,26.218365652620445,2,0.20491221101824028,0.179242187843138,0.11918657977386737
15,0.6,0.0824144083470709,0.6578947368421053,0.043718060612204866,0.5641025641025641,12.8,0.08030817500400834,72236.46631939946,18.833333333333332,7,11,0.3413173652694611,3,37.51188382468603,3,0.17856737304275339,0.16838432212552884,0.12530519462363762
