degree,degree centrality,betweenness centrality,closeness centrality,pagerank centrality,local clustering,avg neighbour degree,load centrality,subgraph centrality,harmonic centrality,node clique number,number of cliques,square clustering,greedy color,second order clustering,eccentricity,information centrality,current flow betweenness centrality,approx. current flow betweenness centrality
18,0.72,0.0057770331520331526,0.625,0.04168592640435924,0.875,17.166666666666668,0.005777033152033152,1248591.072979713,19.666666666666664,13,7,0.7418864097363083,6,37.106134976080206,4,0.1404863785857424,0.07181030550199807,0.061168283940791414
20,0.8,0.04390219040219041,0.7352941176470589,0.04698419490119383,0.7843137254901961,16.85,0.043902190402190414,1433853.7264801043,21.166666666666664,13,12,0.6546734454438795,1,33.52562014815903,3,0.14571774032005763,0.11269011735725525,0.09139435344860225
17,0.68,0.001202838827838828,0.6097560975609756,0.039297858980324084,0.9523809523809523,17.58823529411765,0.0012028388278388273,1177838.1701951195,19.166666666666664,13,5,0.8002309468822171,12,38.64499997246823,4,0.13820010987139356,0.051577437405913515,0.05345400551008067
18,0.72,0.002000374625374625,0.625,0.04143694649764137,0.9333333333333333,17.61111111111111,0.0020003746253746246,1319197.9308988792,19.666666666666664,13,9,0.782083543029693,8,37.18972929415769,4,0.14036264255946837,0.06519039316014172,0.051480120388912864
18,0.72,0.002000374625374625,0.625,0.04143694649764137,0.9333333333333333,17.61111111111111,0.0020003746253746246,1319197.9308988794,19.666666666666664,13,9,0.782083543029693,9,37.18972929415769,4,0.1403626425594684,0.0651903931601417,0.05146940910132304
16,0.64,0.012430555555555558,0.5952380952380952,0.03802939249543561,0.8571428571428571,16.75,0.012430555555555556,938750.3577797804,18.666666666666664,13,3,0.7403651115618661,11,40.1475648813169,4,0.1359537663339756,0.07737184958108752,0.06838073664712037
19,0.76,0.040532120657120654,0.7142857142857143,0.0443971297072159,0.8529411764705882,17.263157894736842,0.04053212065712067,1382035.174697186,20.666666666666664,13,10,0.7132805628847845,4,34.926222807820814,3,0.14368987405135422,0.1014252053022765,0.07848282933905243
20,0.8,0.04242269304769305,0.7352941176470589,0.04671058331257224,0.8300653594771242,17.25,0.04242269304769306,1508657.5995771568,21.166666666666664,13,15,0.6845975232198143,2,33.63434976977938,3,0.1455611675139843,0.10648408157788417,0.07903602979023461
6,0.24,0.07333333333333333,0.4166666666666667,0.03180233134563516,0.6666666666666666,5.5,0.07333333333333333,994.9509139053276,12.166666666666668,4,2,0.15625,1,117.09781318886948,3,0.05109297270220548,0.31717650070175496,0.06093749999999998
19,0.76,0.003890947015947016,0.6410256410256411,0.04375040010299771,0.8970588235294118,17.57894736842105,0.0038909470159470146,1442970.9843692174,20.166666666666668,13,13,0.7448487505480053,5,35.763437268248275,4,0.14246451066336788,0.0710792524317363,0.06520956785542187
18,0.72,0.030321127946127943,0.6944444444444444,0.042782263216310526,0.8083333333333333,16.944444444444443,0.03032112794612795,1156039.957913594,20.166666666666664,12,13,0.6565705911089399,10,35.881087227143865,3,0.14229393485475922,0.10861138082652133,0.09042343562901847
19,0.76,0.021759333259333262,0.6410256410256411,0.0449207214104387,0.75,16.473684210526315,0.021759333259333262,1243480.38198637,20.166666666666664,13,10,0.6475849731663685,1,35.57193202205964,4,0.14274584167432505,0.09603454482518935,0.07580286877930989
11,0.44,0.2814814814814815,0.6097560975609756,0.03482449612862057,0.5,13.363636363636363,0.28148148148148155,211048.04520801082,17.0,6,4,0.3772652388797364,0,47.158221484864235,2,0.1254364687676302,0.37202140912652093,0.16890716896307872
11,0.44,0.013987554112554116,0.5813953488372093,0.028174719738861573,0.7777777777777778,15.727272727272727,0.01398755411255411,349473.7904588482,16.666666666666668,7,5,0.6228209191759112,2,49.631498049337466,3,0.12172301429909116,0.09495256323633475,0.0554590649491801
