degree,degree centrality,betweenness centrality,closeness centrality,pagerank centrality,local clustering,avg neighbour degree,load centrality,subgraph centrality,harmonic centrality,node clique number,number of cliques,square clustering,greedy color,second order clustering,eccentricity,information centrality,current flow betweenness centrality,approx. current flow betweenness centrality
19,0.76,0.004772477522477523,0.7575757575757576,0.039549861757137456,0.9191176470588235,19.736842105263158,0.004578421578421576,6941953.264154495,21.0,14,6,0.7504725897920604,13,32.22456757655992,2,0.2421515725575181,0.13944640233817063,0.054471202682951934
16,0.64,0.002102971102971103,0.6410256410256411,0.03372110326738982,0.9230769230769231,19.1875,0.002102971102971104,4696903.96332984,18.999999999999996,13,4,0.7678571428571429,1,37.626555587081704,3,0.2235828250997832,0.1341191150827749,0.04896393373406762
14,0.56,0.0020728590581531765,0.625,0.03016447019728513,0.9090909090909091,18.642857142857142,0.002126780626780627,3363483.7234906624,18.166666666666668,10,4,0.7537848605577689,6,41.7776234896142,3,0.2095371844038983,0.13169113251716924,0.03954573791096404
22,0.88,0.014263711234299472,0.8333333333333334,0.0454070731617139,0.8315789473684211,19.136363636363637,0.013839281089281088,8707821.47954993,22.5,14,15,0.6854705558613099,4,28.212135448604453,2,0.2558071160982441,0.15135183201173352,0.06426974809508323
19,0.76,0.009186242406830643,0.7575757575757576,0.039767085259685975,0.8676470588235294,19.210526315789473,0.00895897620897621,6527766.640138934,21.0,14,6,0.7094929470072436,12,32.25344572304921,2,0.2420525879063655,0.14507062300993465,0.05884162003915233
20,0.8,0.010056612777201013,0.78125,0.041628746918987304,0.8627450980392157,19.25,0.009829346579346579,7280980.220592024,21.5,14,9,0.7061820652173914,10,30.81601981222386,2,0.2469795248293011,0.1464685089009934,0.06366926885919694
23,0.92,0.019315659286247525,0.8620689655172413,0.047406327449697826,0.8,18.869565217391305,0.0187754884004884,9257869.042447608,23.0,14,17,0.664321608040201,0,26.91868755363841,2,0.2598288552964487,0.15606395354919783,0.07675554435693913
22,0.88,0.014263711234299472,0.8333333333333334,0.0454070731617139,0.8315789473684211,19.136363636363637,0.013839281089281088,8707821.47954993,22.5,14,15,0.6854705558613099,5,28.212135448604453,2,0.2558071160982438,0.1513518320117335,0.06694794712070834
22,0.88,0.01558571983571984,0.8333333333333334,0.04561826185110507,0.8157894736842105,18.954545454545453,0.015179769304769303,8545391.54425891,22.5,14,13,0.6754288876591035,6,28.14870443785905,2,0.2560214222260672,0.15379375137474768,0.07795284390462176
23,0.92,0.06395920256214374,0.8620689655172413,0.04947587498091987,0.7333333333333333,18.304347826086957,0.06883793521293521,8538856.463357978,23.0,14,15,0.6100755667506297,1,25.870817132399402,2,0.2632856847533797,0.20073062758999488,0.11155432081346872
