degree,degree centrality,betweenness centrality,closeness centrality,pagerank centrality,local clustering,avg neighbour degree,load centrality,subgraph centrality,harmonic centrality,node clique number,number of cliques,square clustering,greedy color,second order clustering,eccentricity,information centrality,current flow betweenness centrality,approx. current flow betweenness centrality
23,0.92,0.002182058338405088,0.8620689655172413,0.04156024642871347,0.9571428571428572,21.869565217391305,0.002179387398234147,96901064.6436264,23.0,19,5,0.8717283659514266,6,27.148253185853385,2,0.3225896621334249,0.09783006471053085,0.04163644951419302
24,0.96,0.029043875714928342,0.8928571428571429,0.04467675487084969,0.8398268398268398,20.916666666666668,0.028894684628237258,94132028.2377434,23.5,19,5,0.7597955706984668,0,25.412653304343372,2,0.33059894519671956,0.1255023371127093,0.05030639474768751
23,0.92,0.002182058338405088,0.8620689655172413,0.04156024642871347,0.9571428571428572,21.869565217391305,0.002179387398234147,96901064.64362651,23.0,19,5,0.8717283659514266,7,27.148253185853374,2,0.32258966213342477,0.09783006471053103,0.04490664398919967
23,0.92,0.002182058338405088,0.8620689655172413,0.04156024642871347,0.9571428571428572,21.869565217391305,0.002179387398234147,96901064.6436265,23.0,19,5,0.8717283659514266,8,27.148253185853385,2,0.32258966213342494,0.09783006471053082,0.04787489375702338
23,0.92,0.002182058338405088,0.8620689655172413,0.04156024642871347,0.9571428571428572,21.869565217391305,0.002179387398234147,96901064.64362651,23.0,19,5,0.8717283659514266,9,27.148253185853374,2,0.32258966213342516,0.09783006471053066,0.04798429550435114
23,0.92,0.002182058338405088,0.8620689655172413,0.04156024642871347,0.9571428571428572,21.869565217391305,0.002179387398234147,96901064.64362651,23.0,19,5,0.8717283659514266,10,27.148253185853385,2,0.32258966213342516,0.09783006471053088,0.0414361606463777
24,0.96,0.008888102294449045,0.8928571428571429,0.04366358868828194,0.9004329004329005,21.5,0.008738911207757957,100551029.08565919,23.5,19,6,0.8141216503615483,1,25.634760495904448,2,0.32952187421524654,0.10718022588739638,0.05183280829696568
22,0.88,0.0007418873982341475,0.8064516129032258,0.039796037704843266,0.9789473684210527,21.90909090909091,0.0007418873982341475,89753364.14494772,22.333333333333332,19,3,0.9006047856955035,16,28.48837418647642,3,0.3160126998532052,0.0959133893523213,0.043972571100420875
22,0.88,0.0007418873982341475,0.8064516129032258,0.039796037704843266,0.9789473684210527,21.90909090909091,0.0007418873982341475,89753364.14494774,22.333333333333332,19,3,0.9006047856955035,17,28.48837418647641,3,0.31601269985320535,0.09591338935232092,0.047348845785687606
23,0.92,0.02001539167173842,0.8620689655172413,0.04246143262724086,0.8952380952380953,21.26086956521739,0.020464109620456365,91165561.5010424,23.0,19,5,0.8212846646124674,11,26.86168246741778,2,0.3240031552350874,0.11413150659411639,0.08661482702534301
24,0.96,0.008888102294449045,0.8928571428571429,0.04366358868828194,0.9004329004329005,21.5,0.008738911207757957,100551029.08565919,23.5,19,6,0.8141216503615483,2,25.63476049590445,2,0.3295218742152467,0.10718022588739645,0.05565766848405073
24,0.96,0.008888102294449045,0.8928571428571429,0.04366358868828194,0.9004329004329005,21.5,0.008738911207757957,100551029.08565919,23.5,19,6,0.8141216503615483,3,25.63476049590445,2,0.32952187421524665,0.10718022588739619,0.05565766848405087
23,0.92,0.02549908424908425,0.8620689655172413,0.04304049727499637,0.8380952380952381,20.91304347826087,0.025520833333333333,86117157.40488966,23.0,19,5,0.7606717984604618,12,26.592203382355347,2,0.3253212529552564,0.12469747851211553,0.0907737616936161
24,0.96,0.008888102294449045,0.8928571428571429,0.04366358868828194,0.9004329004329005,21.5,0.008738911207757957,100551029.08565919,23.5,19,6,0.8141216503615483,4,25.634760495904477,2,0.32952187421524654,0.10718022588739604,0.049122234645643546
24,0.96,0.029043875714928342,0.8928571428571429,0.04467675487084969,0.8398268398268398,20.916666666666668,0.028894684628237258,94132028.23774323,23.5,19,5,0.7597955706984668,5,25.4126533043434,2,0.3305989451967193,0.12550233711270875,0.05006434517822951
22,0.88,0.019643874643874643,0.8333333333333334,0.040798490087750085,0.8947368421052632,21.181818181818183,0.02009259259259259,83088139.11191784,22.5,19,3,0.8305263157894737,12,28.129500086196717,2,0.31779302398084364,0.11264593569855519,0.08624345995807645
21,0.84,0.06988696162225574,0.8064516129032258,0.041509761567453826,0.7485380116959064,19.80952380952381,0.06882570806100217,62942862.94698528,22.0,16,5,0.6795389048991355,11,28.986158123544445,2,0.3135999899963678,0.14620476220676523,0.0673499015725746
13,0.52,0.029081196581196577,0.6410256410256411,0.02969229649948694,0.6181818181818182,16.846153846153847,0.02898148148148148,15511222.155277684,18.0,9,5,0.5013550135501355,6,45.09529288022409,2,0.23693324908640687,0.13075106846994033,0.06949367157772875
23,0.92,0.002182058338405088,0.8620689655172413,0.04156024642871347,0.9571428571428572,21.869565217391305,0.002179387398234147,96901064.64362651,23.0,19,5,0.8717283659514266,13,27.148253185853374,2,0.322589662133425,0.09783006471053075,0.04490664398919961
7,0.28,0.009999919670972301,0.5555555555555556,0.018812922149194305,0.4,13.285714285714286,0.011160888331940963,2534007.937457404,15.0,3,4,0.38,0,73.97306169242313,2,0.13903227394810375,0.08403088891960003,0.001795094262895552
23,0.92,0.002182058338405088,0.8620689655172413,0.04156024642871347,0.9571428571428572,21.869565217391305,0.002179387398234147,96901064.6436265,23.0,19,5,0.8717283659514266,14,27.148253185853374,2,0.32258966213342494,0.09783006471053102,0.03837298815614211
5,0.2,0.0011111111111111111,0.5,0.01562227472380982,0.6666666666666666,9.2,0.001111111111111111,433829.0256752511,13.500000000000002,3,2,0.22448979591836735,1,98.74862763849177,3,0.09180449068178617,0.020822487368369582,0.029848487802343233
20,0.8,0.0014401709401709402,0.78125,0.03659510168721813,0.9673202614379085,21.6,0.0014374999999999998,72353072.3332404,21.5,18,2,0.9052319842053307,0,31.201635379204102,2,0.30263352523248827,0.09500951434842267,0.04329674294996182
6,0.24,0.0,0.5434782608695652,0.015589274343785629,1.0,14.666666666666666,0.0,2340983.2583531504,14.5,5,1,0.5714285714285714,1,81.73231577776369,2,0.12137333013181417,0.07931617015539434,0.012578644258461417
22,0.88,0.0007418873982341475,0.8064516129032258,0.039796037704843266,0.9789473684210527,21.90909090909091,0.0007418873982341475,89753364.14494774,22.333333333333332,19,3,0.9006047856955035,18,28.488374186476417,3,0.3160126998532052,0.09591338935232109,0.047348845785687606
23,0.92,0.002182058338405088,0.8620689655172413,0.04156024642871347,0.9571428571428572,21.869565217391305,0.002179387398234147,96901064.64362642,23.0,19,5,0.8717283659514266,15,27.148253185853374,2,0.32258966213342494,0.09783006471053075,0.04798429550435117
