degree,degree centrality,betweenness centrality,closeness centrality,pagerank centrality,local clustering,avg neighbour degree,load centrality,subgraph centrality,harmonic centrality,node clique number,number of cliques,square clustering,greedy color,second order clustering,eccentricity,information centrality,current flow betweenness centrality,approx. current flow betweenness centrality
8,0.32,0.002777777777777778,0.3333333333333333,0.037362417520287995,0.8,6.625,0.002777777777777778,139.78281923613625,11.416666666666666,5,3,0.5857142857142857,1,102.00583861514367,4,0.0593713387132983,0.11106142456982723,0.10237532513005115
19,0.76,0.003071095571095571,0.5681818181818182,0.04193762980585869,0.9191176470588235,17.105263157894736,0.0030710955710955687,1472803.8075269014,19.5,15,5,0.8342911877394636,2,42.65691199160482,4,0.1294119212260685,0.36069165670183395,0.049188560759858606
17,0.68,0.0007905982905982907,0.5434782608695652,0.03778643125984923,0.9714285714285714,17.294117647058822,0.0007905982905982901,1209859.9088859865,18.5,15,2,0.8848297213622291,13,44.88836182287354,4,0.1260222303214265,0.3550460022258143,0.048176909136331963
17,0.68,0.0007905982905982907,0.5434782608695652,0.03778643125984923,0.9714285714285714,17.294117647058822,0.0007905982905982901,1209859.9088859828,18.5,15,2,0.8848297213622291,14,44.88836182287354,4,0.12602223032142656,0.35504600222581506,0.04398073641578632
7,0.28,0.0008333333333333334,0.32894736842105265,0.03299543948316252,0.9,6.571428571428571,0.0008333333333333334,99.24629389520564,10.916666666666666,5,2,0.6595744680851063,4,107.45151169751198,4,0.05538254936607165,0.08998799519807829,0.08286752200880253
14,0.56,0.000815850815850816,0.5102040816326531,0.03189714832936288,0.9545454545454546,16.928571428571427,0.0008158508158508153,776149.9163344321,17.0,12,2,0.8839024390243903,9,48.98644719125623,4,0.119841243818664,0.3511241885257721,0.04389004777807547
8,0.32,0.07472222222222223,0.43859649122807015,0.03549903165730281,0.7333333333333333,7.125,0.07472222222222223,860.3971232336979,13.333333333333336,5,3,0.4,3,92.67968949598516,3,0.0670539165966853,0.19697478991596404,0.21836547118847324
7,0.28,0.042222222222222223,0.43103448275862066,0.030824464581639198,0.8,7.142857142857143,0.04222222222222223,822.293290301526,12.833333333333334,5,2,0.4117647058823529,4,94.88885389217934,3,0.06512728160738937,0.1928831532613018,0.18528348839535622
18,0.72,0.0016064491064491067,0.5555555555555556,0.03985207987881436,0.95,17.27777777777778,0.0016064491064491054,1349639.127009689,19.0,15,3,0.8632432432432432,9,43.65066632302128,4,0.12790168854579145,0.3575799076026192,0.05616854436985412
19,0.76,0.003071095571095571,0.5681818181818182,0.04193762980585869,0.9191176470588235,17.105263157894736,0.0030710955710955687,1472803.8075269025,19.5,15,5,0.8342911877394636,3,42.65691199160482,4,0.1294119212260685,0.36069165670183406,0.052968599317117
19,0.76,0.003071095571095571,0.5681818181818182,0.04193762980585869,0.9191176470588235,17.105263157894736,0.0030710955710955687,1472803.8075269025,19.5,15,5,0.8342911877394636,4,42.65691199160482,4,0.12941192122606857,0.3606916567018342,0.05673017339119118
19,0.76,0.003071095571095571,0.5681818181818182,0.04193762980585869,0.9191176470588235,17.105263157894736,0.0030710955710955687,1472803.807526902,19.5,15,5,0.8342911877394636,5,42.65691199160482,4,0.12941192122606865,0.3606916567018333,0.052617774136614094
10,0.4,0.42000000000000004,0.5952380952380952,0.03190413705046118,0.4642857142857143,12.8,0.42000000000000004,136674.83774914066,16.5,6,2,0.3084886128364389,2,49.61000600899757,2,0.11899423986482066,0.6334124377040518,0.6264295635001182
9,0.36,0.13999999999999999,0.44642857142857145,0.04037564056442025,0.6666666666666666,7.0,0.13999999999999999,892.0548053339331,13.833333333333336,5,4,0.3709677419354839,0,91.43097551950339,3,0.06817341732470208,0.20249099639855692,0.21982855642256652
15,0.6,0.0011616161616161617,0.5208333333333334,0.03381146209900322,0.9487179487179487,16.866666666666667,0.0011616161616161606,898416.7179117779,17.5,13,2,0.8887015177065767,7,47.743883207504815,4,0.12170543377047122,0.35281976027294093,0.039236550887735026
20,0.8,0.08440442890442891,0.6944444444444444,0.044950852849990945,0.8431372549019608,16.75,0.08440442890442892,1526081.769301078,20.83333333333333,15,6,0.7536718422156945,0,39.86765621782936,3,0.13354862660317754,0.4205421506765411,0.1509102037513204
