degree,degree centrality,betweenness centrality,closeness centrality,pagerank centrality,local clustering,avg neighbour degree,load centrality,subgraph centrality,harmonic centrality,node clique number,number of cliques,square clustering,greedy color,second order clustering,eccentricity,information centrality,current flow betweenness centrality,approx. current flow betweenness centrality
21,0.84,0.00808523421023421,0.8064516129032258,0.04069570286433111,0.8771929824561403,20.761904761904763,0.008085234210234207,27562405.833133295,22.0,16,6,0.7365743357829282,14,30.344231523067883,2,0.3070356311405341,0.09729606589990226,0.05639660408737964
16,0.64,0.019277777777777783,0.6944444444444444,0.033540560542249485,0.7912087912087912,19.0625,0.019542124542124537,13034451.454750443,19.5,12,4,0.6480386888769479,4,38.67903161371117,2,0.26776609897140813,0.10568616723470949,0.03820534722385212
15,0.6,0.0,0.6578947368421053,0.029861314522648796,1.0,20.733333333333334,0.0,14202089.297992948,18.833333333333332,14,1,0.8391959798994975,12,40.96888365077593,3,0.25731372816864057,0.08167070835695672,0.046556290658901135
16,0.64,0.0004861111111111111,0.6756756756756757,0.03158914054248231,0.978021978021978,20.6875,0.0004861111111111109,16162786.1698294,19.333333333333332,14,2,0.8241341991341992,10,38.88347871155044,3,0.2668093440287966,0.08399447788821914,0.051587548361653156
24,0.96,0.01635256872756873,0.8928571428571429,0.04601810818247473,0.8095238095238095,20.083333333333332,0.016354437229437226,34166515.4848619,23.5,16,8,0.699027027027027,4,26.555273735323826,2,0.32489652147679426,0.10586607322821046,0.04825970947189537
25,1.0,0.0201699457949458,0.9259259259259259,0.047918831110718464,0.7865612648221344,19.92,0.02012684075184075,36278771.58690924,24.0,16,11,0.6775340841730884,0,25.24426711052329,2,0.3305672149970668,0.10971210833293481,0.0433715041831195
24,0.96,0.01647983960483961,0.8928571428571429,0.046099136740760396,0.8095238095238095,20.125,0.016436734561734563,34043836.065363556,23.5,16,10,0.6900471900471901,5,26.50879744226094,2,0.3251137504109558,0.10680715141786724,0.05312531412843526
25,1.0,0.0201699457949458,0.9259259259259259,0.047918831110718464,0.7865612648221344,19.92,0.02012684075184075,36278771.58690924,24.0,16,11,0.6775340841730884,1,25.244267110523314,2,0.33056721499706665,0.10971210833293481,0.057370611053362046
19,0.76,0.0023669108669108663,0.7575757575757576,0.03681141600294675,0.9411764705882353,21.0,0.0024928774928774915,23411163.71977504,21.0,16,2,0.7930540637307555,15,33.476608716946835,2,0.29213932779714474,0.0892379874114166,0.04999878213637151
23,0.92,0.008574790949790953,0.8620689655172413,0.04397406070830182,0.861904761904762,20.52173913043478,0.008576659451659452,32851354.916319028,23.0,16,7,0.7333333333333333,7,27.838443483030392,2,0.31888956181457867,0.09858987811567217,0.046632056354767845
25,1.0,0.041836612461612466,0.9259259259259259,0.04886315294748854,0.766798418972332,19.72,0.04179350741850741,35421393.176229544,24.0,16,10,0.6610572163927935,2,25.039979544627215,2,0.3315092736803155,0.12715272132545943,0.06770873559899233
22,0.88,0.04991588966588966,0.8333333333333334,0.04482997090555704,0.7578947368421053,19.454545454545453,0.049746780996780995,26160225.236774337,22.5,16,7,0.6395409494001043,11,28.671552901468356,2,0.3149830498337603,0.13612956747381594,0.07368266118253151
23,0.92,0.008574790949790953,0.8620689655172413,0.04397406070830182,0.861904761904762,20.52173913043478,0.008576659451659452,32851354.916319035,23.0,16,7,0.7333333333333333,8,27.838443483030385,2,0.3188895618145787,0.09858987811567253,0.04970741683173059
23,0.92,0.008574790949790953,0.8620689655172413,0.04397406070830182,0.861904761904762,20.52173913043478,0.008576659451659452,32851354.91631903,23.0,16,7,0.7333333333333333,9,27.83844348303039,2,0.31888956181457845,0.09858987811567199,0.05214602210032042
20,0.8,0.0028530219780219775,0.78125,0.03853924202278026,0.934640522875817,20.95,0.0029789886039886023,25910536.72341015,21.5,16,4,0.7847088931541907,11,31.971987509963615,2,0.2992906814228915,0.09090219990708391,0.043162558626598
22,0.88,0.00608598346098346,0.8333333333333334,0.042271848931003754,0.8842105263157894,20.772727272727273,0.006085983460983458,30532549.55904167,22.5,16,7,0.7416623909697281,12,29.03439671427287,2,0.3132476365437164,0.09540555238397513,0.05250476168387664
25,1.0,0.0201699457949458,0.9259259259259259,0.047918831110718464,0.7865612648221344,19.92,0.02012684075184075,36278771.58690923,24.0,16,11,0.6775340841730884,3,25.24426711052332,2,0.33056721499706665,0.10971210833293474,0.0573706110533622
16,0.64,0.00108974358974359,0.6944444444444444,0.03177329157441785,0.9560439560439561,21.25,0.0010897435897435888,16586157.292954171,19.5,14,2,0.8112033195020747,13,38.59084374822947,2,0.26815961232116003,0.08231399346506947,0.049171285946242926
22,0.88,0.025605907980907984,0.8333333333333334,0.04345971907105925,0.8263157894736842,20.272727272727273,0.025605907980907977,28803283.009916253,22.5,16,6,0.699794026776519,13,28.837291327197505,2,0.31418818653884123,0.11751068049196912,0.07251072194009585
15,0.6,0.0,0.6756756756756757,0.029971398554849763,1.0,21.133333333333333,0.0,14618350.763523722,19.0,14,1,0.8404907975460123,5,40.75360820654295,2,0.2582872120779254,0.08000814989774706,0.04198352315610573
23,0.92,0.03673677711177711,0.8620689655172413,0.04530396251972968,0.8095238095238095,20.08695652173913,0.03664153901653901,30937464.99336069,23.0,16,8,0.6842599108608961,10,27.54559773229548,2,0.32027766092878507,0.11727596106644901,0.05792334405186712
5,0.2,0.0,0.5102040816326531,0.01426711360781751,1.0,13.2,0.0,548816.1900041457,13.666666666666666,4,1,0.6610169491525424,0,97.60082440344655,3,0.09613796569413408,0.010703707338210128,0.005464171553681167
10,0.4,0.00025641025641025646,0.5813953488372093,0.02164285313975896,0.9642857142857143,19.4,0.00025641025641025625,5310839.274551509,16.333333333333336,8,2,0.8160136286201022,2,55.90099505125228,3,0.19656143959627803,0.07246174109263821,0.03400379238034493
5,0.2,0.0,0.5208333333333334,0.014061915572164786,1.0,14.8,0.0,726060.2230366659,13.833333333333334,4,1,0.8095238095238095,0,97.11878855665458,3,0.096857887638213,0.07242046862455716,0.0074338662371838836
20,0.8,0.0031904946904946904,0.78125,0.03862233955765758,0.9281045751633987,21.1,0.0031897176897176882,26076926.486891236,21.5,16,4,0.7800252844500632,15,31.862654676629763,2,0.29981204285589347,0.09022472620573715,0.05006658064315927
24,0.96,0.01647983960483961,0.8928571428571429,0.046099136740760396,0.8095238095238095,20.125,0.016436734561734563,34043836.065363534,23.5,16,10,0.6900471900471901,6,26.50879744226093,2,0.32511375041095614,0.10680715141786716,0.053204471523120564
