degree,degree centrality,betweenness centrality,closeness centrality,pagerank centrality,local clustering,avg neighbour degree,load centrality,subgraph centrality,harmonic centrality,node clique number,number of cliques,square clustering,greedy color,second order clustering,eccentricity,information centrality,current flow betweenness centrality,approx. current flow betweenness centrality
19,0.76,0.004814808784248513,0.6578947368421053,0.04398104968643378,0.9117647058823529,17.526315789473685,0.005165769415769413,1622236.0726329114,20.249999999999996,14,8,0.7853922452660054,5,35.30622470786473,4,0.1328402303046352,0.32764013562693123,0.06364026742268619
3,0.12,0.0,0.4032258064516129,0.013952357242067132,0.0,7.333333333333333,0.0,5749.433323833324,11.283333333333333,2,1,0.0,0,158.23179600484698,5,0.03173977460663765,0.35578431132099475,3.7585675312830816e-17
16,0.64,0.0006469026163423448,0.6097560975609756,0.03753034732344924,0.989010989010989,17.8125,0.0007478632478632475,1189249.6992232935,18.75,14,2,0.8485657104736491,13,39.50862642668399,4,0.12747331554538574,0.31849961845649905,0.05728172774091075
17,0.68,0.00105006105006105,0.5813953488372093,0.03955273783835598,0.9619047619047619,17.647058823529413,0.0010500610500610494,1326327.8913265578,18.95,14,4,0.832552693208431,12,38.21539213131381,5,0.1291407763481939,0.32123908676956653,0.04452057447461639
18,0.72,0.016721470757124407,0.6756756756756757,0.042460004291024395,0.8916666666666667,17.444444444444443,0.015539529914529919,1414824.9384485104,20.083333333333332,14,4,0.7582748244734202,11,35.860885533958566,4,0.13214354249093294,0.3414988084297414,0.06813990845206112
19,0.76,0.013456222925662654,0.6578947368421053,0.04448031500865236,0.8602941176470589,17.105263157894736,0.014182183557183557,1537821.2403153013,20.249999999999996,14,6,0.7465940054495913,6,35.34114865536791,4,0.13279602513491506,0.33852868190969704,0.09685558682350982
19,0.76,0.08306733403677377,0.6578947368421053,0.04772017248051535,0.8308823529411765,16.894736842105264,0.08341829466829467,1492506.514913958,20.249999999999996,14,6,0.7235106866757617,7,35.004303548565304,4,0.13322302696681437,0.4040265343879196,0.10644845081747331
20,0.8,0.016037031006470737,0.6756756756756757,0.0466708998983971,0.8366013071895425,17.0,0.016762991637991637,1680928.472067584,20.749999999999996,14,9,0.7285251215559158,2,34.103504867874214,4,0.13434182461584257,0.34190336394117743,0.09266438178661161
19,0.76,0.004814808784248513,0.6578947368421053,0.04398104968643378,0.9117647058823529,17.526315789473685,0.005165769415769413,1622236.0726329116,20.249999999999996,14,8,0.7853922452660054,8,35.30622470786472,4,0.13284023030463515,0.32764013562693234,0.06364026742268653
19,0.76,0.018487260522914176,0.6944444444444444,0.044659900261431844,0.8676470588235294,17.36842105263158,0.017305319680319682,1556039.6531195047,20.583333333333332,14,7,0.736283185840708,9,34.54019889428077,4,0.13380072584200592,0.3444959677665186,0.07485197050007662
18,0.72,0.14068486628758275,0.7142857142857143,0.04475461511806865,0.7916666666666666,16.833333333333332,0.15158028083028086,1260542.3869290752,20.333333333333332,14,5,0.6568193008370261,12,33.9351436217879,3,0.13455920250032732,0.41643389604876696,0.12887808109487928
15,0.6,0.011275132275132277,0.6097560975609756,0.036080591461168175,0.8846153846153846,17.133333333333333,0.01056216931216931,932607.3379902192,18.416666666666664,11,4,0.7501904036557502,6,40.46484459662554,4,0.12623463698186227,0.33487519753881767,0.05376848115991841
