degree,degree centrality,betweenness centrality,closeness centrality,pagerank centrality,local clustering,avg neighbour degree,load centrality,subgraph centrality,harmonic centrality,node clique number,number of cliques,square clustering,greedy color,second order clustering,eccentricity,information centrality,current flow betweenness centrality,approx. current flow betweenness centrality
22,0.88,0.00421877473667755,0.7575757575757576,0.042132704246870836,0.9368421052631579,20.181818181818183,0.004116854822737175,27390787.42513295,21.999999999999996,18,6,0.8714490674318508,3,32.58802730404677,3,0.19554154830935397,0.23992056752636046,0.05098780605191704
22,0.88,0.00421877473667755,0.7575757575757576,0.042132704246870836,0.9368421052631579,20.181818181818183,0.004116854822737175,27390787.425132915,21.999999999999996,18,6,0.8714490674318508,4,32.58802730404677,3,0.19554154830935397,0.23992056752636032,0.05426972919415346
20,0.8,0.0012457107636135772,0.7142857142857143,0.03847934384265202,0.9869281045751634,20.45,0.001143790849673203,23363781.817179628,21.0,18,2,0.9233238231098431,14,34.96077000040956,3,0.19011460393024435,0.23366675947335575,0.0539929651148203
21,0.84,0.001430895948798762,0.7352941176470589,0.04019679796584586,0.9824561403508771,20.476190476190474,0.0013289760348583883,25827724.049572945,21.5,18,4,0.915097350781998,9,33.79572328173421,3,0.19278856535710678,0.23438842877887126,0.055230520276212496
21,0.84,0.001430895948798762,0.7352941176470589,0.04019679796584586,0.9824561403508771,20.476190476190474,0.0013289760348583883,25827724.049572945,21.5,18,4,0.915097350781998,10,33.79572328173422,3,0.19278856535710687,0.23438842877887117,0.04826235912175345
21,0.84,0.001430895948798762,0.7352941176470589,0.04019679796584586,0.9824561403508771,20.476190476190474,0.0013289760348583883,25827724.049572945,21.5,18,4,0.915097350781998,11,33.79572328173421,3,0.19278856535710673,0.23438842877887145,0.051840684919320236
21,0.84,0.001430895948798762,0.7352941176470589,0.04019679796584586,0.9824561403508771,20.476190476190474,0.0013289760348583883,25827724.049572945,21.5,18,4,0.915097350781998,12,33.79572328173422,3,0.19278856535710678,0.23438842877887206,0.05170939378208439
23,0.92,0.02885170943482964,0.8064516129032258,0.045002912548370265,0.8666666666666667,19.695652173913043,0.02861685482273718,28054152.933829375,22.666666666666664,18,7,0.7993293783853495,0,30.561110746473307,3,0.19993519891030254,0.27434513560483925,0.08250374188571703
22,0.88,0.00421877473667755,0.7575757575757576,0.042132704246870836,0.9368421052631579,20.181818181818183,0.004116854822737175,27390787.425132923,21.999999999999996,18,6,0.8714490674318508,5,32.58802730404676,3,0.19554154830935397,0.23992056752636004,0.054599695608785054
14,0.56,0.010257446257446255,0.625,0.029608132876494,0.8787878787878788,19.0,0.010055555555555554,9269923.3706502,18.166666666666668,11,3,0.7908082408874801,9,43.410424943500054,3,0.17056532689468534,0.2555389726222357,0.06833692241135456
23,0.92,0.02885170943482964,0.8064516129032258,0.045002912548370265,0.8666666666666667,19.695652173913043,0.02861685482273718,28054152.933829375,22.666666666666664,18,7,0.7993293783853495,1,30.561110746473307,3,0.19993519891030226,0.2743451356048381,0.0746990638559963
21,0.84,0.0029730639730639733,0.6756756756756757,0.04027181605122846,0.9415204678362573,20.095238095238095,0.002973063973063972,24935829.08488161,21.166666666666668,18,3,0.8892822658513035,6,33.860398965107905,4,0.19263994928983771,0.237104254043257,0.05200199717860059
