degree,degree centrality,betweenness centrality,closeness centrality,pagerank centrality,local clustering,avg neighbour degree,load centrality,subgraph centrality,harmonic centrality,node clique number,number of cliques,square clustering,greedy color,second order clustering,eccentricity,information centrality,current flow betweenness centrality,approx. current flow betweenness centrality
22,0.88,0.016344564061669325,0.8333333333333334,0.0471265954994653,0.7789473684210526,18.454545454545453,0.016153138528138527,4432440.976406695,22.5,12,23,0.6134361233480177,2,29.064408899236657,2,0.29852883887824894,0.11812815477675563,0.06966536933155382
21,0.84,0.009052061973114605,0.8064516129032258,0.04479640828128158,0.8304093567251462,18.761904761904763,0.009040704665704663,4227481.338570987,22.0,12,22,0.6505803298717165,5,30.592357638837665,2,0.2918983420311199,0.11064011483888268,0.06441954422746043
9,0.36,0.002444444444444445,0.5681818181818182,0.022398421803646453,0.8095238095238095,15.222222222222221,0.002444444444444445,459302.77110218996,15.833333333333334,7,2,0.5629820051413882,0,60.93706359924909,3,0.17409557205948234,0.08969639049488083,0.03336571637371377
17,0.68,0.014934936842545541,0.7142857142857143,0.03808005302203197,0.7428571428571429,17.647058823529413,0.014986351611351612,2294509.399350414,20.0,11,10,0.5568627450980392,7,36.745500085857564,2,0.2651335971061112,0.11570295163462374,0.05739711109298982
16,0.64,0.011928289102202148,0.6944444444444444,0.03591938837301014,0.7912087912087912,18.125,0.011901443001443,2153271.6774213053,19.5,11,6,0.5929007210205214,9,38.657515720921,2,0.2569355817243089,0.110596105106355,0.07243750172231914
21,0.84,0.017468953455223476,0.8064516129032258,0.04520807395746512,0.783625730994152,18.38095238095238,0.017369155844155843,4012399.762841889,22.0,12,16,0.6174126302881667,6,30.49000136046092,2,0.2923448652199952,0.11796395874857979,0.08821743643238121
20,0.8,0.017793989530259555,0.78125,0.043391743517587664,0.7581699346405228,18.2,0.017695454545454542,3521157.78839679,21.5,12,14,0.599591419816139,8,31.847915926256412,2,0.2864282845166545,0.11739808637885027,0.0859232307085785
22,0.88,0.020639708625978647,0.8333333333333334,0.04717628510424588,0.7736842105263158,18.318181818181817,0.02053991101491101,4382716.022261447,22.5,12,23,0.6102635228848821,3,29.152962331724474,2,0.29814671211419275,0.12068438692681237,0.0819591330884408
10,0.4,0.018078388907050238,0.5952380952380952,0.026502184534953024,0.5,12.7,0.019225108225108225,334554.49751384644,16.5,5,6,0.3311965811965812,1,57.1297443000021,2,0.18625781408346725,0.10737368579140458,0.07996973340761497
17,0.68,0.0023713924963924965,0.6944444444444444,0.03676615918128851,0.9142857142857143,18.88235294117647,0.002371392496392495,2855153.392434688,19.833333333333332,12,7,0.720440881763527,9,37.11210412858853,3,0.2635520565798453,0.0994903943155542,0.05108373820131492
25,1.0,0.05799547424776258,0.9259259259259259,0.054363489960687864,0.6561264822134387,17.44,0.05840578403078402,4970730.991352296,24.0,12,34,0.5230834392206692,0,24.93941969773702,2,0.315713516899265,0.14855731174992673,0.09169716041829787
21,0.84,0.02013107675865113,0.8064516129032258,0.04538631172848731,0.783625730994152,18.285714285714285,0.02004587542087542,4008356.142761101,22.0,12,19,0.6232961586121437,7,30.503229168004175,2,0.2922859719371168,0.1209647598086978,0.05935102424607323
24,0.96,0.03757788589281725,0.8928571428571429,0.051860343020742765,0.696969696969697,17.75,0.03728673641173642,4829385.900425731,23.5,12,31,0.5584355473270076,1,26.405816985709134,2,0.30991784089162555,0.13700543103068807,0.0892100240584523
20,0.8,0.020792131982349374,0.78125,0.04382897157043341,0.7516339869281046,18.1,0.020783850408850408,3468299.149179371,21.5,12,16,0.5892370572207084,9,31.770801840965454,2,0.28676346063135105,0.12342163501140306,0.05945206276245266
13,0.52,0.007039021164021165,0.6410256410256411,0.029940656612622477,0.7636363636363637,17.384615384615383,0.007039021164021164,1287338.8922532878,18.0,8,7,0.5728689275893676,2,45.61880026051675,2,0.2282190376656019,0.09897486063074441,0.053065330594651
7,0.28,0.0004166666666666667,0.5434782608695652,0.018443950538042538,0.9,15.571428571428571,0.0004166666666666667,287918.67730394914,14.833333333333332,5,2,0.6176470588235294,2,73.64587897665363,3,0.13943189067249825,0.08064128328078683,0.024781081635132533
20,0.8,0.05865907508670667,0.78125,0.044951187377778666,0.6993464052287581,17.7,0.05793909331409334,3213045.9458516333,21.5,12,16,0.5389302640487474,10,31.504866763953025,2,0.28792646550475953,0.13928096254652242,0.08961521965818998
17,0.68,0.005731234652287284,0.7142857142857143,0.03704920926248688,0.8476190476190476,18.470588235294116,0.005719877344877344,2681727.4307367215,20.0,11,9,0.6666666666666666,4,36.96449945726806,2,0.2641876260109994,0.10276746730821384,0.05555201980203965
22,0.88,0.02255493229120232,0.8333333333333334,0.0473288944349747,0.7473684210526316,18.136363636363637,0.022455134680134676,4267233.2454700805,22.5,12,20,0.5941666666666666,4,29.087436271925046,2,0.29843019628071354,0.12293396446007085,0.0854880540567658
