degree,degree centrality,betweenness centrality,closeness centrality,pagerank centrality,local clustering,avg neighbour degree,load centrality,subgraph centrality,harmonic centrality,node clique number,number of cliques,square clustering,greedy color,second order clustering,eccentricity,information centrality,current flow betweenness centrality,approx. current flow betweenness centrality
19,0.76,0.0034920634920634925,0.5434782608695652,0.04073188985763203,0.9264705882352942,17.94736842105263,0.0034920634920634934,2836950.113492362,19.48333333333333,16,3,0.8396396396396396,6,44.00405871167257,5,0.11239289369949432,0.06414765366048164,0.05302134253723474
19,0.76,0.004665220744168113,0.625,0.04070126881054933,0.9558823529411765,18.157894736842106,0.0046611721611721614,2909016.2058508736,20.0,16,4,0.8598382749326146,7,43.78996294953617,4,0.11263333488146458,0.06510682202532808,0.05487694256226935
20,0.8,0.016378671036565772,0.6410256410256411,0.04334492795372254,0.8758169934640523,17.7,0.01571672771672772,3021420.7364167855,20.5,16,5,0.7889287136598965,2,42.20842963908786,4,0.11440123991768716,0.09440303851887431,0.08715448436554661
21,0.84,0.020077083734978476,0.6578947368421053,0.04550465833369397,0.8362573099415205,17.428571428571427,0.019415140415140416,3211699.653615833,21.0,16,7,0.7511619592420451,0,41.25455644930936,4,0.11539133441206134,0.09944060334064926,0.08856727732123129
19,0.76,0.004665220744168113,0.625,0.04070126881054933,0.9558823529411765,18.157894736842106,0.0046611721611721614,2909016.2058508685,20.0,16,4,0.8598382749326146,8,43.78996294953617,4,0.11263333488146458,0.06510682202532805,0.04700740624181427
19,0.76,0.0034920634920634925,0.5434782608695652,0.04073188985763203,0.9264705882352942,17.94736842105263,0.0034920634920634934,2836950.1134923636,19.48333333333333,16,3,0.8396396396396396,9,44.00405871167257,5,0.11239289369949432,0.06414765366048165,0.05302134253723477
20,0.8,0.01802946468735943,0.6410256410256411,0.04354984403134184,0.8431372549019608,17.45,0.017367521367521368,2912968.5809614477,20.5,16,5,0.7576601671309192,3,42.15292611961742,4,0.1144631129313767,0.09813292643253826,0.08330260854671047
12,0.48,0.0059356725146198835,0.5319148936170213,0.027949798750439674,0.8888888888888888,16.583333333333332,0.007277777777777781,918051.70252279,16.5,10,2,0.7749667110519307,2,53.76205502486639,4,0.1014309324051487,0.07612541293110044,0.05235488961442887
19,0.76,0.012491228070175438,0.625,0.041420734698453116,0.8676470588235294,17.526315789473685,0.013833333333333335,2662070.971472795,20.0,16,4,0.7787729511867443,10,43.364100871059364,4,0.11311072190051975,0.08738195574074262,0.07907943768096348
19,0.76,0.004665220744168113,0.625,0.04070126881054933,0.9558823529411765,18.157894736842106,0.0046611721611721614,2909016.2058508685,20.0,16,4,0.8598382749326146,11,43.78996294953614,4,0.11263333488146458,0.06510682202532804,0.05111536848819527
21,0.84,0.020077083734978476,0.6578947368421053,0.04550465833369397,0.8362573099415205,17.428571428571427,0.019415140415140416,3211699.653615833,21.0,16,7,0.7511619592420451,1,41.25455644930937,4,0.11539133441206134,0.09944060334064925,0.08874177973506882
20,0.8,0.008363633442580811,0.6410256410256411,0.042860999190520756,0.9019607843137255,17.85,0.008359584859584861,3095775.757437662,20.5,16,5,0.8125499600319744,4,42.78122698811907,4,0.11376137020457086,0.0712981283566376,0.06108395694742863
7,0.28,0.06166666666666667,0.3787878787878788,0.040755843632755584,0.6,5.142857142857143,0.06166666666666666,97.36173747048161,11.750000000000002,4,3,0.3333333333333333,0,127.84169663517586,4,0.04273444514766736,0.46315512779834883,0.06319444444444443
7,0.28,0.06166666666666667,0.3787878787878788,0.040755843632755584,0.6,5.142857142857143,0.06166666666666666,97.36173747048161,11.750000000000002,4,3,0.3333333333333333,1,127.84169663517586,4,0.04273444514766736,0.46315512779834883,0.12413194444444442
