degree,degree centrality,betweenness centrality,closeness centrality,pagerank centrality,local clustering,avg neighbour degree,load centrality,subgraph centrality,harmonic centrality,node clique number,number of cliques,square clustering,greedy color,second order clustering,eccentricity,information centrality,current flow betweenness centrality,approx. current flow betweenness centrality
19,0.76,0.038778416028416036,0.7575757575757576,0.04764966902071014,0.75,16.63157894736842,0.03907663632663633,582315.7326462888,21.0,11,14,0.5389690721649485,6,29.995207386592917,2,0.23497648191408896,0.12509877882360523,0.1176583390255937
13,0.52,0.07107070707070708,0.6410256410256411,0.036495953454777276,0.6909090909090909,15.0,0.06838867845117846,210815.4934300195,18.0,9,4,0.4790794979079498,0,42.665190682764134,2,0.19467368807038216,0.14916921227371865,0.13775463212820796
11,0.44,0.0,0.5952380952380952,0.02819732771805352,1.0,17.0,0.0,210561.7580094849,16.833333333333336,10,1,0.7073170731707317,4,48.248491693759206,3,0.1778106923727716,0.06867345101556997,0.0430438199107907
17,0.68,0.013709055759055762,0.6944444444444444,0.04235488136991688,0.7904761904761904,16.647058823529413,0.01364238909238909,468783.4751872483,19.833333333333332,11,7,0.5624332977588047,8,33.70731250501529,3,0.22309784257959545,0.10233468773221191,0.07776186860442413
19,0.76,0.02376639101639102,0.7575757575757576,0.04693759304386879,0.7647058823529411,16.736842105263158,0.0234996521996522,596094.9911910904,21.0,11,14,0.5543613063249276,7,30.27961291897072,2,0.23406710035057599,0.1058865824274031,0.08039894282919384
21,0.84,0.0457876752876753,0.8064516129032258,0.05206441123978344,0.672514619883041,16.095238095238095,0.04559581622081623,664612.0715721992,22.0,11,18,0.5013495276653172,2,27.276815358259288,2,0.24350491152578052,0.12598476555046798,0.11240435204672623
15,0.6,0.012271201021201023,0.6756756756756757,0.03793821180227845,0.7948717948717948,16.666666666666668,0.0120867673992674,356606.7382514135,19.0,10,6,0.5536959553695955,9,37.41728222962155,2,0.21118826733581134,0.09430079211928373,0.07496315999882178
19,0.76,0.029672740222740225,0.7575757575757576,0.04728665723679786,0.7205882352941176,16.36842105263158,0.02937795907795908,557868.9827707402,21.0,11,14,0.5186721991701245,8,30.302467480895572,2,0.2339936846674555,0.11138458299174889,0.09794226713746439
18,0.72,0.018435569985569986,0.7142857142857143,0.04458196283584005,0.75,16.38888888888889,0.018678559403559405,515293.8691747415,20.333333333333332,11,9,0.5522174535050072,3,32.12876984440268,3,0.22815984100663617,0.10213785839715413,0.08149792513940463
18,0.72,0.016036833536833533,0.7142857142857143,0.044587838010352036,0.7833333333333333,16.77777777777778,0.015868579568579566,534542.3007551831,20.333333333333332,11,11,0.5605214152700186,9,31.966438120429938,3,0.22868489075481319,0.10490641638497282,0.08840648845518044
11,0.44,0.004931601731601732,0.5952380952380952,0.029292686036166037,0.8333333333333334,15.363636363636363,0.005539682539682541,156441.61997904954,16.833333333333336,8,3,0.5317829457364341,2,48.66327996889552,3,0.17660863004374816,0.08876627863306946,0.05642630655319206
8,0.32,0.0010833333333333333,0.5319148936170213,0.022617667567366342,0.8666666666666667,13.875,0.00125,64857.019946867505,15.000000000000002,6,2,0.5405405405405406,1,62.36678782218325,3,0.1404718971793941,0.07693632703929436,0.043781383881743435
20,0.8,0.03439145114145114,0.78125,0.04982622163416769,0.7058823529411765,16.35,0.03388787971287972,614832.851069567,21.5,11,16,0.5096082779009609,4,28.686533872447242,2,0.2391095717642593,0.12556774713076088,0.10527974262296934
10,0.4,0.001638888888888889,0.5813953488372093,0.026452502712081997,0.8928571428571429,15.8,0.0019140211640211644,139548.41123896933,16.333333333333336,7,3,0.5852713178294574,6,52.09657951319032,3,0.1668371876514431,0.0672953060717266,0.033650870899057245
11,0.44,0.005849927849927851,0.5681818181818182,0.029385108821749516,0.75,14.181818181818182,0.006206349206349207,133446.45683419937,16.5,7,5,0.49328859060402686,4,49.09661350001069,3,0.17534210974512035,0.07714018760460883,0.05543536411049504
20,0.8,0.036851576201576204,0.78125,0.04996342738544568,0.6862745098039216,16.05,0.036544625744625754,594284.6996112918,21.5,11,13,0.4996240601503759,5,28.739902021492085,2,0.23894182502005598,0.12817652475539262,0.10056194211124082
21,0.84,0.07059730639730641,0.8064516129032258,0.05342303158511063,0.6140350877192983,15.523809523809524,0.07003391654641658,596512.0681446716,22.0,11,15,0.4498977505112474,3,26.96328470215718,2,0.24448422877604903,0.15555264790464876,0.15749433852831476
22,0.88,0.04947654012654013,0.8064516129032258,0.05445615229377761,0.6368421052631579,15.727272727272727,0.04914303844303845,692738.9094665338,22.333333333333332,11,22,0.4793926247288503,0,26.11318416229865,3,0.24678937238490617,0.1298023252288036,0.12251990374751301
17,0.68,0.01911095571095571,0.6944444444444444,0.04253327540366297,0.7428571428571429,16.352941176470587,0.01911910866910867,450760.0653653852,19.833333333333332,11,8,0.542764927380312,5,33.79249486635688,3,0.22281891417560099,0.09994148303201177,0.08984575714657583
10,0.4,0.010191919191919191,0.5555555555555556,0.028212038692377185,0.7142857142857143,13.2,0.010865740740740742,91005.32790622597,16.0,7,3,0.45495495495495497,0,52.712006796696166,3,0.16516312108446266,0.1066695946774567,0.0899305149345559
22,0.88,0.04947654012654013,0.8064516129032258,0.05445615229377761,0.6368421052631579,15.727272727272727,0.04914303844303845,692738.9094665338,22.333333333333332,11,22,0.4793926247288503,1,26.11318416229865,3,0.24678937238490628,0.12980232522880375,0.12598446260308227
7,0.28,0.016065656565656568,0.5208333333333334,0.02348670575502976,0.5,10.571428571428571,0.01943022486772487,24033.095144422936,14.500000000000002,4,3,0.29411764705882354,1,72.31979828705092,3,0.11901989945820887,0.12340124981412504,0.0560564010390186
17,0.68,0.020210474710474713,0.7142857142857143,0.04223997709437148,0.819047619047619,17.176470588235293,0.020112098087098088,498479.8606328174,20.0,11,10,0.5825545171339563,10,33.50851253482857,2,0.22373571404829384,0.0971055956019685,0.07798117741213272
4,0.16,0.0,0.4098360655737705,0.016301488730250537,1.0,6.0,0.0,1667.1054747026328,11.333333333333332,3,1,0.2,2,119.0803812997155,3,0.05891603735384304,0.10424720639366167,0.02528123829726215
9,0.36,0.002003968253968254,0.5319148936170213,0.02464132996162438,0.8095238095238095,13.88888888888889,0.0020039682539682545,86110.08513016286,15.333333333333334,6,4,0.5358166189111748,2,57.215748020463465,3,0.1531401948666744,0.06164528948720016,0.040941583037569104
9,0.36,0.0019246031746031746,0.5319148936170213,0.02461772830066202,0.8095238095238095,14.222222222222221,0.0019246031746031746,89615.3237681038,15.333333333333334,6,4,0.547486033519553,3,57.136232806161665,3,0.1533448830604431,0.03745366385837317,0.04644838337645712
