degree,degree centrality,betweenness centrality,closeness centrality,pagerank centrality,local clustering,avg neighbour degree,load centrality,subgraph centrality,harmonic centrality,node clique number,number of cliques,square clustering,greedy color,second order clustering,eccentricity,information centrality,current flow betweenness centrality,approx. current flow betweenness centrality
20,0.8,0.0341301617485828,0.78125,0.04705700701117617,0.7581699346405228,16.65,0.03315057550474217,715116.7556065674,21.5,13,12,0.5739622641509434,1,30.5819864151627,2,0.2676562617355837,0.14809933578284895,0.11861139577657855
11,0.44,0.006044060228270754,0.5952380952380952,0.031662118228693116,0.8611111111111112,12.090909090909092,0.006718673412125795,42857.702915002454,16.833333333333336,7,5,0.43917525773195876,2,53.2884020663464,3,0.1825898898492165,0.08712897637265687,0.0853748341438324
16,0.64,0.001206145706145706,0.6578947368421053,0.03758617770557269,0.967032967032967,16.75,0.0013627899877899875,518727.619422647,19.166666666666668,13,4,0.7973258268824771,11,38.552735182225625,3,0.2358565165325361,0.10633239128712318,0.04358601483893956
18,0.72,0.014678459941617834,0.7352941176470589,0.042252994396183456,0.85,16.61111111111111,0.016236985236985243,617224.6965819343,20.5,13,9,0.6773700305810397,3,34.40701774151803,2,0.2523102809998375,0.12226332879877483,0.07484098675468177
20,0.8,0.0341301617485828,0.78125,0.04705700701117617,0.7581699346405228,16.65,0.03315057550474217,715116.755606567,21.5,13,12,0.5739622641509434,2,30.5819864151627,2,0.2676562617355837,0.14809933578284892,0.0938894281821971
18,0.72,0.005674784766890031,0.7142857142857143,0.04203903296264062,0.9,16.944444444444443,0.0055791469333136,645810.2771476298,20.333333333333332,13,10,0.7084178498985801,5,34.660064586469055,3,0.2512972224249289,0.11546936213817453,0.052606451532948524
14,0.56,0.04230793378161799,0.6578947368421053,0.0379850477983766,0.6212121212121212,13.642857142857142,0.04147969633981538,129256.37851505922,18.5,7,7,0.3391066545123063,4,42.45067141987282,2,0.2208310812279648,0.1361601538004286,0.1270689935884233
14,0.56,0.03611391532444164,0.6578947368421053,0.03875801799805695,0.6060606060606061,12.857142857142858,0.03526601881363787,103757.50827074776,18.5,7,7,0.33267522211253703,5,42.93968749910272,2,0.21898693527125024,0.1361880133450004,0.11872025488421761
17,0.68,0.02102323894429158,0.6944444444444444,0.0406425337240086,0.819047619047619,16.529411764705884,0.0207774494024494,530529.7506439651,19.833333333333332,12,7,0.6415201361315939,8,35.75436156001992,3,0.24692849356155436,0.12880765837616362,0.06636574155899949
20,0.8,0.11311567964199545,0.78125,0.050734931228500424,0.5163398692810458,14.75,0.11064119984953318,422112.22728448344,21.5,10,10,0.34592370979805537,3,29.24706660346657,2,0.2729960951958096,0.2106166162056612,0.18833903342847672
