degree,degree centrality,betweenness centrality,closeness centrality,pagerank centrality,local clustering,avg neighbour degree,load centrality,subgraph centrality,harmonic centrality,node clique number,number of cliques,square clustering,greedy color,second order clustering,eccentricity,information centrality,current flow betweenness centrality,approx. current flow betweenness centrality
21,0.84,0.016167574879916078,0.7352941176470589,0.04671058736920547,0.7953216374269005,17.38095238095238,0.015836797461797465,1949366.528636444,21.5,13,10,0.6411804158283032,1,28.78628763521571,3,0.2578925535935448,0.09066768214237361,0.0726719022552166
20,0.8,0.013994152819016704,0.7142857142857143,0.04465053360392183,0.803921568627451,17.4,0.01374751174751175,1767610.1219710663,21.0,13,7,0.6468831653602091,4,30.141424152255627,3,0.25289417320529795,0.08736156487393866,0.06693827095489835
19,0.76,0.017895833883129708,0.7575757575757576,0.04283566341996576,0.8455882352941176,17.894736842105264,0.019799870654037325,1657554.8049096088,21.0,13,8,0.6585563665855637,8,30.899089998755827,2,0.2500902911983573,0.09417486928759092,0.07642747835072561
15,0.6,0.003926274018379281,0.625,0.03430528602999224,0.8974358974358975,17.733333333333334,0.0038464781746031765,1035703.3250497071,18.5,12,3,0.7195994277539342,10,38.21823738547696,3,0.2230107320135312,0.07144493489129346,0.03640029684934289
21,0.84,0.016167574879916078,0.7352941176470589,0.04671058736920547,0.7953216374269005,17.38095238095238,0.015836797461797465,1949366.528636447,21.5,13,10,0.6411804158283032,2,28.786287635215707,3,0.25789255359354485,0.09066768214237357,0.07267190225521657
22,0.88,0.0710306128804314,0.8333333333333334,0.04932975561294318,0.7421052631578947,17.181818181818183,0.07456530275280278,2038492.9522652607,22.5,13,11,0.5917759237187128,0,26.867241784156484,2,0.26456306508995114,0.1105346663256572,0.08321483593209943
18,0.72,0.04180379687866077,0.7352941176470589,0.04243904827584553,0.7583333333333333,17.055555555555557,0.040689744668911336,1262067.2856607335,20.5,12,8,0.5604545454545454,9,31.58187903609863,2,0.2475617621743879,0.136729192963729,0.12848823002774537
20,0.8,0.05848974633956486,0.78125,0.04645340979951198,0.7450980392156863,17.25,0.057726901956068624,1615566.3460455006,21.5,13,10,0.5633702249196716,5,28.566382314338593,2,0.25870900988518797,0.14204069835295297,0.11850205429716675
20,0.8,0.03191878315607898,0.78125,0.04545483166370347,0.7908496732026143,17.65,0.029879566421233086,1739832.0218111323,21.5,13,10,0.6092241687522345,6,29.034557994820116,2,0.2569845625413877,0.11354752675046263,0.09915843752794638
13,0.52,0.10796460310208043,0.6410256410256411,0.03697460032708988,0.5636363636363636,13.384615384615385,0.10799152236652239,295894.01170399814,18.0,7,5,0.3428886438809261,1,44.181410424782484,2,0.20181312365780513,0.18651397152304866,0.12610876475171517
